HttpOpenRequestA,InternetCrackUrlA,NtSetContextThread,AnalyzeStart,KeBugCheck2,NtWriteVirtualMemory,NtWriteFile,DeleteFileW,gethostbyname,Fake_SetFileCreationTime,FindFirstFileExW,NtCreateThreadEx,NtShutdownSystem,GetComputerNameExW,NtCreateMutant,connect,NtReadVirtualMemory,Thread32First,Process32FirstW,listen,CreateServiceW,CryptExportKey,WSARecv,KiTrap0D,NtDeleteKey,WSAConnect,AnalyzeStop,NtTerminateProcess,CreateProcessInternalW,URLDownloadToFileW,MoveFileWithProgressW,WMICreateInstanceEnum,Fake_BeInjected,InternetCrackUrlW,WSARecvFrom,GetComputerNameW,AutoLogin,GetForegroundWindow,GetAdaptersAddresses,StrangeBehavior,CryptGenKey,NtSuspendThread,OpenSCManagerW,WMIExecQuery,sendto,NtUnloadDriver,NtLoadDriver,Module32FirstW,Fake_TerminateRemoteProcess,NtReadFile,WSASocketW,recv,NtSetValueKey,NtTerminateThread,Fake_DetectDebugger,EnumServicesStatusExW,InternetReadFile,Login,NtSetSystemInformation,StartServiceW,GetProcessAffinityMask,UnpackSelf,EnumServicesStatusA,OpenServiceW,KiGeneralProtectionFault,NtQueryAttributesFile,LoadLibraryExW,NtDeleteValueKey,SetWindowsHookExW,CopyFileExW,NtSetSystemTime,NtCreateFile,NtCreateThread,EnumServicesStatusW,NtQueryDirectoryFile,PowerOn,VMDetect,WMIConnectServer,SendARP,WSASendTo,DeleteService,send,NtAdjustPrivilegesToken,Fake_SetFileHiddenOrReadOnly,NtQueryFullAttributesFile,Fake_BeCreatedEx,NtSuspendProcess,recvfrom,WSASend,TryToAnalyze,TooManyBehavior,Fake_WritePEFile,NtDeleteFile,label,api_name
"19
",0,0,"1
",0,0,"9
","1
",0,0,0,0,0,"1
","13
",0,0,0,0,0,0,0,0,0,0,0,"1
","2
","1
",0,0,0,0,0,0,"5
",0,"1
",0,0,0,0,"76
",0,0,0,0,0,0,"25
","2
",0,"40
",0,"83
",0,0,0,0,0,0,0,"1
","76
",0,"29
","62
","3
",0,0,0,0,0,0,"2
",0,0,0,0,0,0,0,"1
",0,0,"2
",0,0,0,"2
",0,"1
",0,1,2148e865f07accab98b5ed60708e922a0df80e3681188f4ba33722bdbb1a85bc
0,0,0,"1
",0,0,"500
","352
","16
",0,"2
",0,0,"22
","500
","26
","500
",0,"7
",0,0,0,0,0,0,0,"1
","377
","287
",0,"55
",0,0,0,0,"82
","1
","1
",0,0,0,0,"8
","14
",0,0,0,0,"19
","500
","13
",0,"126
",0,"500
",0,0,0,0,0,0,0,0,"8
",0,"500
","500
",0,0,"55
",0,"500
",0,0,"293
",0,0,"13
",0,0,0,0,"29
","114
",0,"249
",0,0,0,"292
","9
","23
",0,1,a98ce7a4f4e06d8c507a5d20ae47c4855ae8bc5770fd6fd415cff5de6bac9767
"47
","50
",0,"1
",0,0,"47
","2
","1
",0,0,0,0,"3
","18
","89
",0,0,"1
",0,0,0,"414
",0,0,0,"1
","1
",0,0,"1
",0,0,"1
",0,"12
",0,"4
",0,0,0,0,"132
",0,"1
",0,0,0,0,"66
","1
","6
","1
",0,"366
",0,"60
",0,0,0,0,0,"2
","132
",0,"63
","77
","5
",0,0,0,"3
",0,0,"2
",0,0,0,0,0,0,"272
",0,0,0,"1
",0,"1
",0,"1
",0,0,0,1,e8a8b479673d0f3248b6119d60b9807354251638348aaa5b811639026ddcaf48
0,0,0,"1
",0,0,"500
","266
","30
",0,"5
",0,0,"2
","500
","26
",0,0,"17
",0,"1
",0,0,0,0,0,"1
","500
","357
",0,"20
",0,0,0,0,"95
","1
","1
",0,0,0,0,"71
",0,0,0,0,0,0,"500
","16
",0,"500
",0,"500
",0,0,0,0,"2
",0,0,0,"70
",0,"500
","500
",0,0,"20
",0,"500
",0,0,"369
",0,0,0,0,0,0,0,"1
","116
",0,"249
",0,0,0,"362
","10
","65
",0,1,3464ddc59531875f0cd553db86ae4e121e9b0e17b96e59577ba8601c1882cc3e
0,0,0,"1
",0,0,"500
","364
","8
",0,0,0,0,"9
","500
","12
","102
",0,"7
",0,0,0,0,0,0,0,"1
","399
","278
",0,"55
",0,0,0,0,"54
","1
","1
",0,0,0,0,"4
","4
",0,0,0,0,0,"500
","7
",0,"121
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"55
",0,"500
",0,0,"298
",0,0,"4
",0,0,0,0,"5
","98
",0,"249
",0,0,0,"283
","8
","210
",0,1,9d3dabf348738f4cd3749e807d6e38940d08a12db342249d249c3d98373ca66b
0,0,0,"1
",0,0,"2
",0,0,0,0,0,0,"1
","1
",0,0,0,0,0,0,0,0,0,0,0,"1
","2
","1
",0,0,0,0,0,0,"1
",0,0,0,0,0,0,"1
",0,0,0,0,0,0,"3
",0,0,"2
",0,"6
",0,0,0,0,0,0,0,0,"1
",0,"16
","48
","3
",0,0,0,"4
",0,0,0,0,0,0,0,0,0,0,"1
",0,0,"2
",0,0,0,"2
",0,0,0,1,06166a80fa53ac258397f3cbcf18483b92cb69a5975a92790b2f4c6d3201825a
0,0,0,"1
",0,0,"3
","5
","2
",0,0,0,0,"1
","7
","2
",0,0,0,0,0,0,0,0,0,0,"1
","1
",0,0,0,0,0,0,0,"1
",0,"3
",0,0,0,0,0,0,0,0,0,0,0,"10
","1
","3
","2
",0,"1
",0,0,0,0,0,0,0,0,0,0,"15
","35
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2
","1
",0,0,"1
",0,0,0,"1
",0,"2
",0,1,7883000440b8b297ab22d1185e60239b2d634ca205398930ae85919274345500
0,0,0,"1
",0,"500
","500
","1
","77
",0,0,0,0,"227
","500
","55
","1
","3
","4
",0,0,0,0,0,0,0,"1
","8
","4
",0,0,0,"422
",0,0,"34
",0,"500
",0,0,0,0,0,0,"60
",0,0,0,0,"500
","3
",0,"85
","500
","500
",0,0,0,0,0,0,"3
",0,0,0,"278
","500
",0,0,"1
",0,"11
","500
",0,0,0,0,0,0,0,0,"3
","317
",0,"13
","34
",0,"19
",0,"34
","9
","12
",0,1,99e44f26ced7a6feb1c9cc11cf73c530f6e043397ccf9cd0fc8873d3fc080316
0,0,0,"1
",0,0,"91
","2
",0,0,0,0,0,"1
","6
",0,0,0,0,0,0,0,0,0,0,0,"1
","2
","1
",0,0,0,0,0,0,"1
","1
",0,0,"1
",0,0,0,0,0,0,0,0,0,"500
",0,0,"10
",0,"1
",0,0,0,0,0,0,0,0,0,0,"10
","43
",0,0,0,0,"500
",0,0,0,0,0,0,0,0,0,0,"1
","66
",0,"3
",0,0,0,"3
","3
","500
",0,1,3cd3af537e3a4b622e8ef405e899de2f66c9c66fdf8614e894283d691a9e7a2b
"6
",0,0,"1
",0,0,"8
","1
",0,0,0,0,0,0,"14
",0,0,0,0,0,0,0,0,0,0,0,"1
","3
","2
",0,0,0,0,0,0,"3
",0,"4
",0,0,0,0,"12
",0,0,0,0,0,0,"12
","1
",0,"26
",0,"29
",0,0,0,0,0,0,0,"2
","12
",0,"21
","88
","3
",0,0,0,"7
",0,0,"5
",0,0,0,0,0,0,0,0,0,0,"3
",0,0,0,"3
",0,0,0,1,5dbdb5cc55241f4c0c3fa645b2f3d35f6c1452c5072a35c33a8a3179c445e7ee
0,0,0,"1
",0,0,"85
","2
",0,0,"2
",0,0,"1
","6
",0,0,0,0,0,0,0,0,0,0,0,"1
","2
","1
",0,0,0,0,0,0,"1
","1
",0,0,"1
",0,0,0,0,0,0,0,0,0,"500
",0,0,"10
",0,"4
",0,0,0,0,0,0,"1
",0,0,0,"13
","48
",0,0,0,0,"500
",0,0,"2
",0,0,0,0,0,0,0,"1
","66
",0,"3
",0,0,0,"3
","3
","500
",0,1,78f4cd59abfca93d8d101403059ad059081053a7f6253389ca5258a93bc38e17
0,0,0,"1
",0,0,"500
","379
","6
",0,"3
",0,0,"3
","364
","8
",0,0,"4
",0,0,0,0,0,0,0,"1
","286
","199
",0,"71
",0,0,0,0,"30
","1
","500
",0,0,0,0,"4
",0,0,0,0,0,0,"500
","4
",0,"89
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"71
",0,"377
",0,0,"229
",0,0,0,0,0,0,0,"1
","72
",0,"202
",0,0,0,"202
","6
","28
",0,1,3e6d19f080d46676ab46aa478a8b992ec30761ce65b2690c1bf73a372f7c7522
0,0,0,"1
",0,0,"500
","439
","7
",0,0,0,0,"5
","500
","8
",0,0,"6
",0,0,0,0,0,0,0,"1
","444
","312
",0,"71
",0,0,0,0,"48
","1
","500
",0,0,0,0,"8
",0,0,0,0,0,0,"500
","5
",0,"135
",0,"500
",0,0,0,0,0,0,0,0,"8
",0,"500
","500
",0,0,"71
",0,"500
",0,0,"339
",0,0,0,0,0,0,0,"1
","104
",0,"249
",0,0,0,"314
","9
","467
",0,1,6fc25f687ee5ee8652756fac09d70d0f317707a701a187370380e1e80881c742
0,0,0,"1
",0,0,"197
","8
",0,0,"192
",0,0,"10
","127
",0,"60
",0,"1
",0,0,0,0,"500
","16
",0,"1
","30
","20
",0,0,0,0,0,0,"20
","1
","56
",0,0,0,0,"5
",0,0,0,0,"2
","3
","500
",0,0,"140
",0,"500
",0,0,0,0,0,0,"1
",0,"7
",0,"215
","500
","12
",0,"116
",0,"97
",0,0,"187
",0,0,0,0,0,0,0,"2
","46
",0,"65
",0,0,0,"65
","4
","62
",0,1,9ba23876505f48ebb26b33f2dc4fa4460036941b3f2e6f52aa95014a86982171
"42
","45
",0,"1
",0,0,"46
","2
","1
",0,0,0,0,"3
","16
","81
",0,0,"1
",0,0,0,"377
",0,0,0,"1
","1
",0,0,"1
",0,0,"1
",0,"12
",0,"5
",0,0,0,0,"121
",0,"1
",0,0,0,0,"68
","1
","6
","1
",0,"292
",0,"62
",0,0,0,0,0,"1
","121
",0,"63
","77
","5
",0,0,0,"3
",0,0,"2
",0,0,0,0,0,0,"245
",0,0,0,"1
",0,"1
",0,"1
",0,0,0,1,4239bb1a6ddb2277fc174577ff7475f4fa3f09e6ad025217fe7a5d51909a4c0f
0,0,0,"1
",0,0,"500
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,0,0,0,0,0,0,0,"500
",0,0,"500
",0,"500
",0,0,0,0,0,0,0,0,0,0,"11
","20
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
","4
","500
",0,1,9b9616e8d22b106f8ffe2a70ae1d718766134344d75ba239877501a3c1eb29c3
"10
","4
",0,"1
",0,"70
","80
","1
",0,"30
","20
",0,0,"3
","500
","11
","500
",0,"4
",0,0,0,"15
",0,"126
",0,"1
","8
",0,0,0,0,"62
",0,0,"8
",0,"500
",0,0,0,0,"34
",0,"104
",0,0,"7
",0,"335
","3
",0,"500
",0,"500
",0,"12
",0,0,0,0,0,"2
","34
",0,"239
","89
","420
",0,"2
",0,"500
","70
",0,"2
",0,0,0,0,0,0,"9
","278
","2
",0,"29
",0,0,0,"29
","6
","85
",0,1,457f5f6381be75e046bd07c44c319b6399074e5adfbbfba13571aa90570678a9
0,0,0,"1
",0,0,"26
",0,0,0,"1
",0,0,"5
","29
",0,0,0,"35
",0,0,0,0,0,0,0,"1
",0,"5
",0,0,0,0,0,0,"9
","1
","5
",0,0,0,0,"4
",0,0,0,0,0,0,"53
",0,0,"43
",0,"500
",0,0,0,0,0,0,0,"500
","4
",0,"75
","182
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3
",0,0,"7
",0,0,0,"7
","2
","97
",0,1,04241a9d93b6b92c5b21e60aeab7627257cf59cbb3827de775cf89e91698b697
0,0,0,"1
",0,0,"500
","433
","9
",0,"4
",0,0,"9
","500
","17
","148
",0,"9
",0,0,0,0,0,0,0,"1
","500
","481
",0,"45
",0,0,0,0,"81
","1
","1
",0,0,0,0,"4
","4
",0,0,0,0,"3
","500
","8
",0,"206
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"45
",0,"500
",0,0,"500
",0,0,"4
",0,0,0,0,"6
","157
",0,"249
",0,0,0,"485
","10
","160
",0,1,7b5de6a113da28a849f6c50bc44dd0cedd578f862cb44b69cda7630a032af406
"4
",0,0,"1
",0,0,"33
","1
",0,0,0,0,0,"9
","21
","4
",0,0,0,0,0,0,"4
",0,0,0,"1
","7
","2
",0,0,0,0,0,0,"15
",0,"5
",0,0,0,0,"9
","5
",0,0,0,0,0,"44
","2
",0,"50
",0,"148
",0,0,0,0,0,0,"3
","4
","9
",0,"111
","192
","6
",0,0,0,"4
",0,0,"6
",0,0,"5
",0,0,0,"4
","9
",0,0,"4
",0,0,0,"4
",0,0,0,1,fb037a71dcbfa867db736ab9a3c615765df86d0e711be98ce3085633383f1f31
0,0,0,"1
",0,0,"500
","248
","30
",0,"2
",0,0,"47
","500
","61
","500
",0,"7
",0,0,0,0,0,0,0,"1
","370
","298
",0,"33
",0,0,0,0,"134
","1
","1
",0,0,0,0,"9
","32
",0,0,0,0,"37
","500
","14
",0,"131
",0,"500
",0,0,0,0,0,0,0,0,"9
",0,"500
","500
",0,0,"33
",0,"500
",0,0,"239
",0,0,"32
",0,0,0,0,"108
","145
",0,"249
",0,0,0,"302
","9
","116
",0,1,82902e3ed25a4872eeb9719c8679d21194da5e21efb8cfb482da823d4e9c46a4
"12
",0,0,"1
",0,0,"73
","11
",0,0,0,0,0,0,"13
",0,0,0,"1
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,"6
",0,"2
",0,"11
",0,0,0,0,"25
",0,0,0,0,0,0,"31
","2
",0,"25
",0,"35
",0,0,0,0,0,0,0,"1
","24
",0,"51
","52
","3
",0,0,0,"15
",0,0,"2
",0,0,0,0,0,0,0,0,"7
",0,"1
",0,0,0,"1
",0,"8
",0,1,061ecdf38250de54eba75579cbacb32242c084e8258156403dee0c9919ae59e6
0,0,0,"1
",0,0,"471
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,0,0,0,0,0,0,0,"500
",0,0,"500
",0,"500
",0,0,0,0,0,0,0,0,0,0,"11
","20
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
","3
","470
",0,1,48e85b70243c130565865b0f184b0b60a8004d83349967c132edec83fddaa829
0,0,0,"1
",0,"3
","500
",0,0,"500
",0,0,0,0,"10
",0,0,0,0,0,0,0,0,0,0,0,"1
","31
","5
",0,0,0,"2
",0,0,"500
","1
","337
",0,0,0,0,0,0,0,0,0,0,0,"500
",0,0,"84
",0,"233
",0,0,0,0,0,0,"11
",0,0,0,"38
","157
",0,0,0,0,0,"3
",0,0,0,0,0,0,0,0,0,0,"483
",0,"49
",0,0,0,"49
","4
","14
",0,1,d1350559b1f676173366f38fb5710a10e9de74603f3412b031eff59dc0177841
"108
","1
",0,"1
",0,"500
","500
","2
","82
","25
",0,0,0,"3
","500
","27
",0,0,"16
",0,0,0,"10
",0,"126
",0,"1
","8
","9
",0,0,0,"62
",0,0,"12
",0,"500
",0,0,0,0,"340
",0,"236
",0,0,0,"500
","500
","2
",0,"500
","1
","500
",0,"9
",0,0,0,0,0,"4
","340
",0,"232
","190
","500
",0,0,0,"15
","500
",0,"4
",0,0,0,0,0,"1
","9
","500
",0,0,"36
",0,"500
",0,"36
","12
","2
",0,1,24dfeece4b9354b78888e52d29b8dbd6ffdcfd6f40362260c5c7c5d535156f72
0,0,0,"1
",0,0,"500
","375
","30
",0,0,0,0,"1
","500
","64
",0,0,"9
",0,"1
",0,0,0,0,0,"1
","500
","366
",0,"44
",0,0,0,0,"51
","1
","1
",0,0,0,0,"500
",0,0,0,0,0,0,"500
","8
",0,"500
",0,"500
",0,0,0,0,"3
",0,0,0,"500
",0,"500
","500
",0,0,"44
",0,"500
",0,0,"400
",0,0,0,0,0,0,0,"1
","127
",0,"249
",0,0,0,"370
","13
","500
",0,1,8fb80e58abced4e963ff5f3def508379ede187098a5ea1f7b32cd514298c5711
0,0,0,"1
",0,0,"22
",0,"2
",0,"3
",0,0,"5
","15
","8
","59
",0,"2
",0,0,0,0,"1
",0,0,"1
","1
",0,0,0,0,0,0,0,"11
",0,"7
","2
",0,0,0,"1
","2
",0,0,0,"34
",0,"49
","2
",0,"53
",0,"143
",0,0,0,0,0,0,"1
",0,"1
",0,"118
","136
","1
",0,0,0,"25
",0,0,"5
",0,0,"3
",0,0,0,0,"10
",0,0,"2
",0,0,0,"2
",0,0,0,1,a854232a7a3bd2edf5fff7fc7f04ca152038461bd19c0718f7843cafc75e7bb4
0,0,0,"1
",0,0,"1
",0,0,0,0,0,0,0,"6
",0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"436
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9
","16
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
",0,"182
",0,1,8db2f5c652985023de43c42cb01e064171b8d0987099410f91e22baa78ea28f7
0,0,0,"1
",0,0,"360
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,0,0,0,0,0,0,0,"500
",0,0,"500
",0,"500
",0,0,0,0,0,0,0,0,0,0,"11
","20
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
","3
","359
",0,1,ad75a040a40fe6ce55bbe29aeaf53fe142e63c5525bbe6ae5a9f2123482688ce
0,0,0,"1
",0,0,"500
","257
","34
",0,"4
",0,0,"49
","500
","23
","500
",0,"6
",0,0,0,0,0,0,0,"1
","471
","376
",0,"29
",0,0,0,0,"144
","1
","1
",0,0,0,0,"32
","28
",0,0,0,0,"37
","500
","10
",0,"161
",0,"500
",0,0,0,0,0,0,0,0,"32
",0,"500
","500
",0,0,"29
",0,"500
",0,0,"290
",0,0,"28
",0,0,0,0,"69
","180
",0,"249
",0,0,0,"380
","9
","116
",0,1,7c14790e77f9a82dfdb08a133d7c8ae5b16f5cf39a2c162409110f5a422c4e7d
0,0,0,"1
",0,0,"500
","347
","30
",0,"2
",0,0,"1
","500
","67
",0,0,"9
",0,"1
",0,0,0,0,0,"1
","500
","361
",0,"38
",0,0,0,0,"50
","1
","1
",0,0,0,0,"73
",0,0,0,0,0,0,"500
","7
",0,"500
",0,"500
",0,0,0,0,"3
",0,0,0,"74
",0,"500
","500
",0,0,"38
",0,"500
",0,0,"392
",0,0,0,0,0,0,0,"1
","121
",0,"249
",0,0,0,"365
","9
","238
",0,1,1760cdb376e6e7341d5b4c746530def2ac337b94680d31f33f33d1cd7deed663
0,0,0,"1
",0,0,"187
","6
",0,0,"154
",0,0,"8
","75
",0,"60
",0,"1
",0,0,0,0,"500
","8
",0,"1
","32
","18
",0,0,0,0,0,0,"14
","1
","62
",0,0,0,0,"4
",0,0,0,0,"2
",0,"500
",0,0,"96
",0,"500
",0,0,0,0,0,0,0,0,"6
",0,"212
","500
","6
",0,"113
",0,"83
",0,0,"150
",0,0,0,0,0,0,0,"1
","41
",0,"62
",0,0,0,"62
","4
","72
",0,1,66d14d7537cdfc6e72a816563b9dcbe1b0d44803a8edba760f09a3cc6785ceb0
"10
",0,0,"1
",0,0,"15
","12
",0,"2
",0,0,0,"1
","10
","6
",0,0,0,0,0,0,"29
",0,0,0,"1
","1
",0,0,0,0,0,"10
",0,"4
",0,"1
",0,0,0,0,"24
",0,0,0,0,0,0,"96
","1
",0,"55
",0,"53
",0,"12
",0,0,0,0,0,"1
","24
",0,"52
","67
","3
",0,0,0,"4
",0,0,"3
",0,0,0,0,0,0,"17
","2
",0,"15
","1
",0,0,0,"1
",0,"59
",0,1,15f6bc7d8495a12e34e50b1bcf41050168f9d5a49cb9725dffa1986ebb04f3b9
0,0,0,"1
",0,0,"500
","351
","27
",0,0,0,0,"32
","500
","19
","500
",0,"3
",0,0,0,0,0,0,0,"1
","256
","221
",0,"71
",0,0,0,0,"103
","1
","186
",0,0,0,0,"8
","22
",0,0,0,0,"27
","500
","12
",0,"103
",0,"500
",0,0,0,0,0,0,0,0,"8
",0,"500
","500
",0,0,"71
",0,"393
",0,0,"173
",0,0,"22
",0,0,0,0,"69
","129
",0,"225
",0,0,0,"225
","7
","265
",0,1,4f575517e19117306220e1899de55ed0fb56104e2e772a9c1de771e854e4145f
"1
","1
",0,"1
",0,"1
","460
","3
",0,"110
","500
",0,0,0,"127
","2
",0,0,0,0,0,0,"1
",0,0,0,"1
","32
","12
","1
","155
",0,"1
",0,0,"2
","1
","500
",0,0,0,0,"3
",0,0,0,0,0,0,"500
","1
",0,"90
",0,"253
",0,0,0,0,0,0,"35
","2
","3
",0,"263
","500
","3
",0,"155
",0,0,"1
",0,"500
",0,0,0,0,0,0,"1
",0,"2
",0,"68
",0,0,0,"68
","6
","500
",0,1,98e6edd3582e5392370885b39d5c5c5ffda13a504561214624f26e7807a70429
"6
",0,"1
","1
",0,"1
","28
","1
",0,0,0,0,0,"18
","13
",0,"1
",0,0,0,0,0,0,0,0,0,"1
","5
","1
",0,0,0,0,"9
",0,"25
",0,"7
",0,0,0,0,"20
","11
",0,0,0,0,0,"46
","2
",0,"27
",0,"178
",0,0,0,0,0,0,"1
","2
","20
",0,"80
","161
","3
",0,0,0,"6
",0,0,"2
",0,0,"16
",0,0,0,0,"2
",0,0,"3
",0,0,0,"3
",0,0,0,1,94ad70994b70fb8bf9b87e13e14a86df1fb920e54a5f1e42cae0d923103d4597
0,0,0,"1
",0,0,"387
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,0,0,0,0,0,0,0,"500
",0,0,"500
",0,"500
",0,0,0,0,0,0,0,0,0,0,"11
","20
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
","3
","386
",0,1,4d7e08dd1ee54b4758cfa76cd8229ebc88cf9017e04688d9db2060a618f0bca2
0,0,0,"1
",0,0,"150
","6
",0,0,"230
",0,0,"12
","125
",0,"60
",0,"1
",0,0,0,0,"500
","16
",0,"1
","27
","25
",0,0,0,0,0,0,"22
","1
","85
",0,0,0,0,"6
",0,0,0,0,"1
","9
","500
",0,0,"139
",0,"500
",0,0,0,0,0,0,"1
",0,"9
",0,"190
","500
","12
",0,"118
",0,"105
",0,0,"224
",0,0,0,0,0,0,0,"2
","51
",0,"55
",0,0,0,"55
","4
","78
",0,1,675d2f3916ed3082d89f9f4a14332daae9568415b21be4a784dfe177fdcf8bed
0,0,0,"1
",0,0,"95
","2
","11
",0,"2
",0,0,0,"7
","21
",0,0,0,"2
",0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,"6
","1
",0,0,0,0,0,"500
",0,0,0,0,0,0,"500
","3
","14
","40
",0,"500
",0,0,0,0,0,0,0,"2
","500
",0,"36
","70
","6
",0,"7
",0,"1
",0,0,"4
",0,0,0,0,0,0,"11
",0,0,0,"2
",0,0,0,"2
","4
","5
",0,1,04e523e0f17a6bc27f25ea21302940d17c54f24f9c6eb7cf93915824538047a1
0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
","1
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"6
","11
",0,0,"51
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
",0,"101
",0,1,70b8705d0efb96882be798f76b2165cfc8ce44173918520feb93faeeab989b3f
0,0,0,"1
",0,0,"129
","4
",0,"1
","1
",0,0,"12
","103
",0,0,0,0,0,0,0,0,0,0,0,"1
","32
","37
",0,"1
",0,0,0,0,"12
",0,"35
",0,"1
",0,0,0,0,0,0,0,0,"12
","500
",0,0,"109
",0,"76
",0,0,0,0,0,0,"1
",0,0,0,"171
","500
",0,0,"45
",0,"74
",0,0,"95
",0,0,0,0,0,0,0,"14
",0,0,"36
",0,0,0,"36
","3
","500
",0,1,df38c670424f9f7142099b6cdd5181e5fca8f206320d7a6cc45b73a1c96398dd
0,0,0,"1
",0,0,"500
","287
","7
",0,0,0,0,"10
","124
","15
","98
",0,"1
",0,0,0,0,0,0,0,"1
","55
","44
",0,"71
",0,0,0,0,"21
","1
","500
",0,0,0,0,"4
","4
",0,0,0,0,0,"500
","6
",0,"22
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"489
","500
",0,0,"71
",0,"94
",0,0,"45
",0,0,"4
",0,0,0,0,"5
","30
",0,"49
",0,0,0,"49
","5
","26
",0,1,8bb8a27b166e5cac209ad933f3495d6532dea1948a72ac0e2306fd503a5d5743
0,0,0,"1
",0,0,"500
","1
","64
",0,"1
",0,0,0,"10
","64
",0,"2
","1
",0,0,0,0,0,0,0,"1
","3
","4
",0,0,0,0,0,0,0,0,"4
",0,0,0,0,0,0,0,0,0,0,0,"81
","1
",0,"1
",0,"500
",0,0,0,0,0,0,"3
",0,0,0,"26
","82
",0,0,"1
",0,"2
",0,0,0,0,0,0,0,0,0,"3
",0,0,0,"4
",0,0,0,"4
","2
","44
",0,1,95e1e46c0344a805a0918ee298ef7404a279ad2ec4f92f8b5108510553b373d0
0,0,0,"1
",0,0,"3
",0,0,"192
","500
",0,0,"1
","11
",0,0,0,0,0,0,0,0,0,0,0,"1
","4
","2
",0,0,0,0,0,0,"2
",0,0,0,0,0,0,"1
",0,0,0,0,0,0,"279
",0,0,0,0,"5
",0,0,0,0,0,0,0,0,"1
",0,"23
","81
",0,0,0,0,"6
",0,0,"500
",0,0,0,0,0,0,0,0,"4
",0,"4
",0,0,0,"4
","2
","240
",0,1,7264627029c74de93c87d1b9bdf5781ef2185292023aaef55b301bd4aa4572e9
"8
",0,0,"1
",0,"72
","80
","1
",0,"32
","17
",0,0,"18
","500
","4
","500
",0,"1
","2
",0,0,0,0,"126
",0,"1
","6
",0,0,0,0,"62
",0,0,"23
",0,"500
",0,0,0,0,"56
",0,"42
",0,0,"5
",0,"498
",0,0,"500
",0,"500
",0,0,0,0,0,0,0,"1
","56
",0,"207
","59
","332
",0,"2
",0,"6
","72
",0,"2
",0,0,0,0,0,0,0,"475
","2
",0,"29
",0,0,0,"29
","5
","96
",0,1,1dd73fd5d8394ab384958260494fc146f4e0f636fe4f4ebc5b7553025c6b1d3c
0,0,"4
","1
",0,"1
","83
","5
",0,0,0,0,0,"3
","53
",0,"124
","2
","2
",0,0,0,0,0,"1
",0,"1
","6
","8
",0,0,0,0,0,0,"10
","1
","20
",0,0,0,"6
","1
",0,0,0,0,"3
","1
","86
",0,0,"64
",0,"25
",0,0,0,0,0,0,0,"1
","1
",0,"144
","233
","4
",0,0,0,"20
","1
",0,"4
",0,0,0,0,0,0,0,"4
","2
",0,"9
",0,0,0,"9
",0,"6
",0,1,4bdd87fc92a21bf21b043db80779e157addd4e58e2f56202b3a31761f8523961
0,0,0,"1
",0,0,"500
","114
","38
",0,0,0,0,"41
","500
","175
","500
",0,"4
",0,0,0,0,0,0,0,"1
","152
","304
",0,"19
",0,0,0,0,"106
",0,0,0,0,0,0,"12
","16
",0,0,0,0,"17
","500
","15
",0,"84
",0,"500
",0,0,0,0,0,0,0,0,"12
",0,"500
","500
",0,0,"18
",0,"413
",0,0,"93
",0,0,"17
",0,0,0,0,"63
","122
",0,"249
",0,0,0,"306
","8
","19
",0,1,dc5da1ec837b627d43f63386ba78208f9b4ced212b4c9fd024f091e0e44c0bef
